horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:49:47.053798536,0.25,73225,4881702,5005035,486253,49938440,16615785,237501,3.099,7664100,2017963,99.73
11:49:49.137620667,0.25,70206,4911462,4808405,413964,49734776,16082544,229428,3.043,7539867,1945114,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
99.79
11:49:51.293577652,0.25,79950,4999868,4944488,459943,40963551,15519725,217597,3.036,7166457,1890378,99.72
11:49:53.416527392,0.25,68949,4941703,4950950,458164,24466262,11078619,75126,1.512,4969250,1360313,99.72
11:49:55.523212079,0.25,191374,7528050,8792515,1295367,351074921,99383609,1971470,4.022,49014529,9787105,99.72
11:49:57.766703835,0.25,76158,4887804,7489575,964883,23758305,10849473,70046,1.433,4889043,1328793,99.78
11:49:59.853921818,0.25,70309,4788017,4954696,448466,23426705,10746656,70735,1.450,4877871,1312262,99.78
11:50:01.964227345,0.25,217034,7177373,4944423,446525,24244383,10850197,75231,1.517,4960132,1316399,99.80
11:50:04.111825950,0.25,221921,7101666,4874818,429698,21952650,10407947,69237,1.465,4727016,1277145,99.72
11:50:06.226668090,0.25,76921,5067596,4845344,437751,23918437,10826880,70837,1.439,4921092,1338664,99.74
11:50:08.407044844,0.25,71343,4847138,4906673,451036,23603431,10581590,73383,1.509,4861566,1289083,99.73
11:50:10.507655732,0.25,67795,4844981,5118350,474617,24261958,10863684,76555,1.563,4897201,1331824,99.72
11:50:12.584991431,0.25,74165,4960536,4893493,438155,22352969,10722703,69477,1.443,4816326,1308963,99.71
11:50:14.783036798,0.25,70461,4884241,4990693,470752,33227723,14354954,150898,2.329,6478454,1728383,99.71
11:50:17.094770602,0.25,197584,8852237,4826697,424440,23347593,10508570,71495,1.492,4792338,1289133,99.72
11:50:19.191076525,0.25,83161,4953545,4722803,407343,22156025,10195270,65605,1.415,4636532,1255229,99.72
11:50:21.250255889,0.25,85841,5030827,4842492,454514,24132428,10848482,74411,1.506,4940918,1338239,99.73
