horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:08:39.233674817,0.25,74143,1887938,953367,452559,29823003,6698468,83420,3.046,2739024,1517168,99.52
11:08:41.143172017,0.25,71157,1840483,1141526,534856,29522273,7343396,89425,3.028,2953291,1589505,99.62
11:08:43.184492927,0.25,156939,3795592,2799108,1266191,62351136,14051922,194077,3.352,5789151,2820318,99.50
11:08:45.036624309,0.25,101177,2570100,2413698,1071982,73481650,15586301,225248,3.407,6610567,3234177,99.73
11:08:46.888758386,0.25,178435,4209023,2149344,989567,72511927,15646168,232399,3.486,6665897,3256579,99.78
11:08:48.740680568,0.25,172253,3989790,2728440,1222257,63455097,13559405,189618,3.347,5665245,2832339,98.09
11:08:50.580147913,0.25,227408,4633121,1527514,652835,28720690,6764738,88018,3.175,2772613,1488500,99.39
11:08:52.438028723,0.25,72773,1884720,1114688,514577,29500578,6750480,85155,3.086,2759461,1485583,99.67
11:08:54.307445063,0.25,68068,1721093,3041871,1135911,26829613,6323041,77480,3.034,2553725,1423153,99.59
11:08:56.172939053,0.25,71314,1887278,2187086,996085,27404510,6708945,81950,3.014,2719026,1499993,99.60
11:08:58.046510086,0.25,63825,1720919,945008,449938,60357796,12410085,235333,3.937,5976863,2595187,99.54
11:08:59.897859090,0.25,68072,1750621,1166072,548547,67079745,13079332,249009,3.984,6250702,2744738,99.54
11:09:01.770124680,0.25,180290,4260414,19989487,9127139,843094206,133884138,2926921,4.780,61228410,26954177,99.52
11:09:03.671981596,0.25,74408,1850250,864161,411804,30833333,6703145,82322,3.015,2730730,1492564,99.32
11:09:05.537726656,0.25,69594,1822617,870829,397897,28616701,6649936,82966,3.071,2701498,1485123,99.58
11:09:07.541331570,0.25,67697,1800409,1024593,472002,30947016,7141875,88867,3.055,2908625,1587778,99.56
11:09:09.424326417,0.25,67682,1757423,978106,466670,29422686,7215825,90863,3.115,2916522,1606790,99.73
11:09:11.287893159,0.25,64603,1792727,2013583,932942,33518384,7280091,93855,3.166,2964379,1599046,99.55
11:09:13.175297540,0.25,414019,18505574,896649,416900,30282662,7123107,86835,2.981,2912690,1607465,99.71
11:09:15.023971315,0.25,63114,1651435,1005620,461005,30481845,6953773,90495,3.207,2822035,1544302,99.60
11:09:16.899107980,0.25,218544,4444210,1019079,465877,37070727,8735636,111455,3.006,3707638,1927813,99.59
11:09:18.767422035,0.25,220621,4290947,1019471,460916,29957294,7074024,88457,3.096,2857474,1582880,99.65
11:09:20.627234093,0.25,74392,1884792,1941706,945203,28034359,6699940,82035,3.022,2715041,1512724,99.35
11:09:22.505885961,0.25,2713050,45827446,3823391,1874890,28958823,7027009,83986,2.989,2809449,1568623,99.32
11:09:24.378876590,0.25,67283,1805134,892628,439137,27200468,6207130,75266,2.976,2529329,1400070,99.53
11:09:26.272737094,0.25,64586,1682223,898943,434653,61957840,12023798,232607,4.000,5815409,2535772,99.54
11:09:28.132824321,0.25,66726,1744664,876087,420789,29449627,6730040,87026,3.155,2757915,1537496,99.58
11:09:30.002408970,0.25,68837,1757658,1948443,878088,26803318,6282261,80176,3.148,2546698,1391473,99.65
11:09:31.879817236,0.25,70375,1833511,855373,400284,30630051,6700393,82308,3.045,2703172,1481181,99.58
11:09:33.749231480,0.25,410286,18447259,911418,430033,29745484,6954299,84884,3.029,2802435,1572710,99.65
11:09:35.618509499,0.25,70342,1884543,908069,446740,26914536,6208297,77938,3.099,2515197,1388391,99.63
11:09:37.512092588,0.25,65199,1784662,887994,414329,29673616,7094345,85104,2.975,2860983,1568807,99.55
11:09:39.379933578,0.25,72162,2028007,870583,408066,27945330,6542778,80835,3.025,2672113,1493893,99.56
11:09:41.267541741,0.25,66285,1680520,1989482,879976,32160562,7220943,94663,3.220,2940039,1621849,99.79
11:09:43.143932527,0.25,332137,6794054,3218729,1362490,68828074,13652045,193312,3.368,5739095,2863566,99.65
11:09:46.017063355,0.25,150180,4042835,3026258,1334684,54361299,12486992,168439,3.260,5167224,2665387,99.56
11:09:47.886864772,0.25,138651,3576695,2617268,1200245,64132851,13600465,179163,3.210,5582174,2926956,99.29
11:09:49.752265827,0.25,141271,3551187,2579148,1174160,107916843,23587056,349197,3.218,10851844,4954471,99.53
11:09:51.595021469,0.25,164071,3634764,873702,418669,31314353,6922492,86265,3.060,2819344,1560681,99.66
11:09:53.464137205,0.25,66955,1752601,904267,421403,31118815,7158341,93170,3.183,2927447,1617700,99.75
11:09:55.336820462,0.25,63609,1667304,923119,414302,29672014,6778248,84013,3.028,2774787,1541821,99.47
11:09:57.217376379,0.25,201569,3819837,869560,409124,29826764,6773102,83670,3.060,2734091,1514530,99.72
